Sample,AIRSPEED  L,AIRSPEED R,ALTITUDE L,ALTITUDE R,AP ENGAGED,VHF3 PTT,VHF2 PTT,VHF1 PTT,TIME GMT (SS),TIME GMT (MM),TIME GMT (HH),TIME ELAPSED,TQ 2 ,TQ 1,ACCN NORM,ACCN LONG,ACCN LAT,FLAP POS,HEADING
,[ knots ],[ knots ],[ feet ],[ feet ],[  ],[  ],[  ],[  ],[ SS ],[ MM ],[ HH ],[  ],[ % ],[ % ],[ g ],[ g ],[ g ],[ deg ],[ deg ]
1890,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0488,-0.002,,314.9
1891,198,198,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2378,42,42,0.9961,0.0469,-0.002,-0.088,315
1892,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0488,-0.0039,,314.9
1893,198,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56,11,17,,42,42,0.9883,0.0469,-0.0059,-0.088,314.9
1894,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1.0039,0.0508,0.002,,315
1895,197,198,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2382,42,42,1.0039,0.0547,-0.002,-0.088,314.7
1896,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0527,0,,314.6
1897,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0,12,17,,42,42,0.9961,0.0508,0.002,-0.088,314.5
1898,197,198,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9844,0.0488,-0.002,,314.2
1899,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2386,42,42,0.9922,0.0469,-0.0039,0,314
1900,197,198,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,42,42,0.9883,0.0469,-0.0039,,313.9
1901,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,4,12,17,,42,42,0.9883,0.0508,0,-0.088,313.7
1902,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,42,42,1,0.0508,-0.002,,313.5
1903,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,2390,42,42,0.9844,0.0488,-0.002,-0.088,313.4
1904,197,198,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,42,42,0.9922,0.0449,-0.0039,,313.3
1905,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,8,12,17,,42,42,0.9883,0.0469,-0.0039,0,313.2
1906,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0449,0,,313.2
1907,197,198,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2394,42,42,0.9961,0.0527,-0.0059,-0.088,313.1
1908,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0469,-0.0039,,313
1909,197,197,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,12,12,17,,42,42,0.9844,0.0469,0,0,313
1910,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0469,-0.002,,313
1911,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2398,42,42,0.9883,0.0449,-0.002,0,313
1912,197,197,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,41.5,0.9922,0.0508,-0.0059,,313
1913,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16,12,17,,42,42,0.9922,0.0527,-0.0059,-0.088,313
1914,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0488,0,,313
1915,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2402,42,42,0.9883,0.0488,0,-0.088,312.9
1916,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0527,-0.002,,312.9
1917,197,197,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20,12,17,,42,42,0.9922,0.0527,-0.002,0,312.9
1918,197,197,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0469,-0.0039,,312.9
1919,197,197,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2406,42,42,0.9961,0.0488,0,0,312.9
1920,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9844,0.0449,0,,312.8
1921,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24,12,17,,42,42,0.9922,0.0488,-0.0059,0,312.8
1922,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9844,0.0449,-0.002,,312.8
1923,197,197,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2410,42,42,0.9922,0.0527,-0.002,-0.088,312.9
1924,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0488,-0.002,,312.9
1925,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28,12,17,,42,42,1.0039,0.0527,-0.0078,0,312.9
1926,197,197,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0488,0,,312.9
1927,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2414,42,42,0.9961,0.0508,-0.0059,-0.088,312.9
1928,197,197,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0547,-0.0039,,312.9
1929,197,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32,12,17,,42,42,0.9961,0.0488,0,-0.088,313
1930,197,197,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.0547,0,,313
1931,197,197,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2418,42,42,0.9961,0.0488,-0.002,0,312.9
1932,197,197,23990,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9766,0.0508,-0.0039,,312.9
1933,197,198,23990,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36,12,17,,42,42,0.9844,0.0527,0,0,312.9
1934,197,198,23988,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0488,-0.0039,,312.8
1935,197,198,23992,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2422,42,42,0.9805,0.0508,-0.0059,-0.088,312.7
1936,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.0488,-0.002,,312.7
1937,197,198,23990,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40,12,17,,42,42,0.9883,0.0527,-0.0039,0,312.7
1938,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0469,-0.0039,,312.6
1939,197,198,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2426,42,42,0.9922,0.0527,-0.0059,0,312.6
1940,197,198,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0488,-0.002,,312.6
1941,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,44,12,17,,42,42,0.9961,0.0508,-0.002,-0.088,312.7
1942,197,198,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,42,42,1,0.0469,-0.0039,,312.7
1943,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,2430,42,42,0.9922,0.0488,-0.002,0,312.8
1944,197,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,42,42,0.9961,0.0488,-0.0039,,312.8
1945,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,48,12,17,,42,42,0.9883,0.0488,-0.0039,-0.088,312.9
1946,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0527,-0.0039,,312.8
1947,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2434,42,42.5,0.9922,0.0488,-0.0039,-0.088,312.8
1948,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0527,-0.0059,,312.8
1949,198,198,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,52,12,17,,42,42,0.9883,0.0508,-0.002,0,312.8
1950,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0488,-0.0039,,312.8
1951,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2438,42,42.5,0.9844,0.0469,-0.0059,-0.088,312.8
1952,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9844,0.0488,-0.0078,,312.7
1953,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,56,12,17,,42,42,0.9883,0.0488,-0.0059,0,312.7
1954,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0547,0,,312.7
1955,197,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2442,42,42,0.9883,0.0469,-0.0039,0,312.7
1956,197,197,23984,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0488,-0.0059,,312.6
1957,197,198,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0,13,17,,42,42,0.9922,0.0527,-0.0059,0,312.6
1958,197,198,23978,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,1.0078,0.0547,-0.002,,312.7
1959,197,197,23980,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2446,42,42,0.9961,0.0508,-0.0039,0,312.8
1960,197,197,23980,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0508,-0.002,,312.7
1961,197,197,23978,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,4,13,17,,42,42,1,0.0527,-0.0039,-0.088,312.7
1962,197,198,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0547,-0.0078,,312.6
1963,197,198,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2450,42,42,0.9922,0.0488,-0.002,0,312.7
1964,197,198,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0488,-0.0059,,312.7
1965,197,197,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,8,13,17,,42,42,0.9922,0.0488,0,-0.088,312.7
1966,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0488,-0.0039,,312.7
1967,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2454,42,42.5,0.9883,0.0488,-0.0039,0,312.7
1968,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9805,0.0488,-0.0039,,312.7
1969,197,197,23984,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,12,13,17,,42,42,0.9844,0.0508,-0.0039,0,312.7
1970,197,197,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0488,0,,312.7
1971,197,197,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2458,42,42,0.9961,0.0508,-0.002,-0.088,312.8
1972,196,197,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.0508,-0.002,,312.8
1973,197,197,23980,23994,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16,13,17,,42,42,0.9961,0.0508,0,0,312.8
1974,197,197,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.0547,0,,312.8
1975,197,197,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2462,42,42,0.9961,0.0508,0.0039,-0.088,312.7
1976,197,197,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0449,0,,312.5
1977,197,197,23982,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20,13,17,,42,42,0.9922,0.0469,-0.002,-0.088,312.3
1978,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0508,-0.0039,,312.1
1979,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2466,42,42,0.9883,0.0488,-0.002,0,311.8
1980,196,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9844,0.0547,-0.002,,311.7
1981,196,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24,13,17,,42,42,0.9883,0.0488,-0.0039,0,311.5
1982,196,197,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0547,-0.0078,,311.3
1983,196,197,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2470,42,42.5,0.9961,0.0527,-0.0039,-0.088,311.2
1984,196,197,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0508,0,,311.1
1985,196,197,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28,13,17,,42,42,0.9961,0.0547,-0.0039,0,311.1
1986,196,197,23980,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.0527,0,,311
1987,196,197,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2474,42,42.5,0.9883,0.0508,-0.002,0,311
1988,196,197,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.0488,0,,311
1989,197,197,23980,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32,13,17,,42,42,1,0.0527,-0.0039,-0.088,311
1990,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0527,-0.002,,311
1991,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2478,42,42,0.9961,0.0508,0.002,0,311
1992,196,197,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9766,0.0508,-0.0059,,311
1993,196,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36,13,17,,42,42,0.9844,0.0508,-0.0059,-0.088,311
1994,196,197,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9844,0.0508,-0.002,,311
1995,196,197,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2482,42,42,0.9961,0.0488,-0.002,0,311
1996,197,197,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0547,-0.002,,311
1997,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40,13,17,,42,42,0.9961,0.0488,0,0,311
1998,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0469,0,,311
1999,197,197,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2486,42,42,0.9883,0.0527,-0.0039,0,311
2000,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42,0.9961,0.0547,-0.0039,,311
2001,197,197,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,44,13,17,,42,42,1,0.0527,-0.0059,-0.088,311.1
2002,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0547,0,,311.1
2003,197,198,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2490,42,42,0.9844,0.0488,-0.002,-0.088,311
2004,197,198,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9961,0.0488,-0.0078,,311
2005,197,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,48,13,17,,42,42,0.9727,0.0508,-0.0117,-0.088,311
2006,197,198,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0527,-0.002,,311.2
2007,197,198,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2494,42,42,1,0.0527,-0.002,-0.088,311.2
2008,198,198,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0508,-0.0078,,311.1
2009,198,198,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,52,13,17,,42,42,1,0.0527,0.002,-0.088,311.1
2010,198,198,23990,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9766,0.0527,-0.0039,,311.1
2011,198,198,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2498,42,42.5,0.9961,0.043,-0.0078,-0.088,311.1
2012,198,198,23990,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,,,,,42,42.5,0.9805,0.043,0,,311.1
2013,198,199,23990,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,ACTIVE,56,13,17,,42,42,0.9844,0.0469,-0.002,0,311
2014,198,199,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.043,0,,311.1
2015,198,199,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2502,42,42,1,0.0508,-0.0059,-0.088,311.1
2016,199,199,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9961,0.043,-0.002,,311.2
2017,199,199,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,0,14,17,,42.5,42.5,0.9922,0.0527,0,0,311.2
2018,199,199,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,1,0.0469,-0.0039,,311.2
2019,199,199,23990,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2506,42,42.5,0.9883,0.0469,0.0039,0,311.3
2020,199,199,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9961,0.0488,-0.0117,,311.3
2021,199,199,23990,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,4,14,17,,42,42.5,0.9805,0.043,0,0,311.4
2022,199,199,23990,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9844,0.0508,0,,311.4
2023,199,199,23990,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2510,42,42.5,0.9883,0.0469,-0.0039,-0.088,311.3
2024,199,199,23990,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,0.9883,0.0508,-0.0059,,311.2
2025,198,199,23986,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,8,14,17,,42.5,42,1.0039,0.0449,-0.0039,-0.088,311.2
2026,198,199,23988,24002,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9883,0.0469,0.0039,,311.2
2027,198,199,23986,24004,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2514,42,42.5,1,0.043,0.002,0,311
2028,199,199,23988,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0469,-0.0098,,310.9
2029,198,199,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,12,14,17,,42.5,42,0.9727,0.0469,-0.0039,-0.088,310.8
2030,198,199,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42.5,42.5,1,0.0508,-0.002,,310.8
2031,198,199,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2518,42,42.5,0.9961,0.0508,0.0059,-0.088,310.7
2032,198,199,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0449,-0.002,,310.6
2033,198,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,16,14,17,,42.5,42.5,1,0.0449,-0.002,-0.088,310.6
2034,198,199,23984,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0488,0,,310.6
2035,198,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2522,42.5,42.5,0.9922,0.0449,-0.0039,0,310.5
2036,198,199,23988,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9805,0.0449,-0.002,,310.5
2037,198,198,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,20,14,17,,42,42.5,0.9883,0.0469,-0.0039,-0.088,310.5
2038,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9961,0.0469,-0.0039,,310.4
2039,198,198,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2526,42,42,1,0.0449,-0.0039,-0.088,310.3
2040,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0469,0,,310.5
2041,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,24,14,17,,42,42,0.9883,0.0469,-0.002,0,310.5
2042,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0469,-0.0059,,310.4
2043,198,198,23982,23996,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2530,42,42,0.9961,0.0508,-0.0059,-0.088,310.4
2044,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0469,-0.0039,,310.6
2045,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,28,14,17,,42,42,0.9883,0.0449,0,0,310.6
2046,198,198,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9922,0.0469,-0.0039,,310.7
2047,198,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2534,42,42,0.9922,0.0488,-0.002,0,310.7
2048,198,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0469,-0.002,,310.8
2049,198,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,32,14,17,,42,42,1,0.0508,-0.0039,-0.088,311
2050,198,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9961,0.0469,0,,311
2051,198,199,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2538,42,42.5,0.9883,0.0469,-0.0039,-0.088,310.9
2052,198,199,23986,24000,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0508,-0.002,,310.9
2053,198,199,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,36,14,17,,42,42,0.9922,0.0469,-0.002,-0.088,310.9
2054,198,199,23986,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9883,0.0488,-0.0039,,311
2055,199,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2542,42,42,0.9961,0.0488,-0.002,-0.088,311
2056,199,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,1,0.0488,0,,310.9
2057,199,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,40,14,17,,42,42,0.9961,0.0469,-0.002,-0.088,310.9
2058,199,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42.5,0.9922,0.0469,0,,310.8
2059,199,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,2546,42.5,42.5,0.9961,0.0508,0,0,310.5
2060,199,199,23984,23998,ENGAGED,NOT ACTIVE,NOT ACTIVE,NOT ACTIVE,,,,,42,42,0.9961,0.0469,-0.0059,,310.3
